ensembl,gene_name,mouse_uniprot,mouse_ensembl,name
ENSG00000176463,SLCO3A1,Q8R3L5,ENSMUSG00000025790,Q9UIG8
ENSG00000170837,GPR27,O54897,ENSMUSG00000072875,Q9NS67
ENSG00000169071,ROR2,Q9Z138,ENSMUSG00000021464,Q01974
ENSG00000130508,PXDN,Q3UQ28,ENSMUSG00000020674,Q92626
ENSG00000175294,CATSPER1,Q91ZR5,ENSMUSG00000038498,Q8NEC5
ENSG00000010278,CD9,P40240,ENSMUSG00000030342,P21926
ENSG00000136531,SCN2A,,ENSMUSG00000075318,Q99250
ENSG00000188770,OPTC,,ENSMUSG00000010311,Q9UBM4
ENSG00000127325,BEST3,Q6H1V1,ENSMUSG00000020169,Q8N1M1
ENSG00000167178,ISLR2,Q5RKR3,ENSMUSG00000051243,Q6UXK2
ENSG00000122507,BBS9,Q811G0,ENSMUSG00000035919,Q3SYG4
ENSG00000092009,CMA1,,ENSMUSG00000022225,P23946
ENSG00000163354,DCST2,,ENSMUSG00000109293,Q5T1A1
ENSG00000185201,IFITM2,Q9D103,ENSMUSG00000025491,Q01629
ENSG00000185201,IFITM2,Q9CQW9,ENSMUSG00000025492,Q01629
ENSG00000185201,IFITM2,Q99J93,ENSMUSG00000060591,Q01629
ENSG00000185201,IFITM2,,ENSMUSG00000065968,Q01629
ENSG00000185201,IFITM2,,ENSMUSG00000068631,Q01629
ENSG00000158748,HTR6,Q9R1C8,ENSMUSG00000028747,P50406
ENSG00000179603,GRM8,P47743,ENSMUSG00000024211,O00222
ENSG00000115414,FN1,P11276,ENSMUSG00000026193,P02751
ENSG00000171657,GPR82,Q8BZR0,ENSMUSG00000047678,Q96P67
ENSG00000168925,CTRB1,Q9CR35,ENSMUSG00000031957,P17538
ENSG00000214376,VSTM5,Q9D806,ENSMUSG00000031937,A8MXK1
ENSG00000176136,MC5R,,ENSMUSG00000007480,P33032
ENSG00000053328,METTL24,Q8CCB5,ENSMUSG00000045555,Q5JXM2
ENSG00000232125,DYTN,A2CI98,ENSMUSG00000069085,A2CJ06
ENSG00000109084,TMEM97,Q8VD00,ENSMUSG00000037278,Q5BJF2
ENSG00000168398,BDKRB2,P32299,ENSMUSG00000021070,P30411
ENSG00000213398,LCAT,P16301,ENSMUSG00000035237,P04180
ENSG00000203837,PNLIPRP3,,,Q17RR3
ENSG00000112763,BTN2A1,A4QPC6,ENSMUSG00000053216,Q7KYR7
ENSG00000125753,VASP,P70460,ENSMUSG00000030403,P50552
ENSG00000160654,CD3G,P11942,ENSMUSG00000002033,P09693
ENSG00000187942,LDLRAD2,,,Q5SZI1
ENSG00000171094,ALK,P97793,ENSMUSG00000055471,Q9UM73
ENSG00000177225,PDDC1,Q8BFQ8,ENSMUSG00000051007,Q8NB37
ENSG00000019169,MARCO,Q60754,ENSMUSG00000026390,Q9UEW3
ENSG00000184564,SLITRK6,Q8C110,ENSMUSG00000045871,Q9H5Y7
ENSG00000176834,VSIG10,D3YX43,ENSMUSG00000066894,Q8N0Z9
ENSG00000156886,ITGAD,Q3V0T4,ENSMUSG00000070369,Q13349
ENSG00000134962,KLB,Q99N32,ENSMUSG00000029195,Q86Z14
ENSG00000163803,PLB1,Q3TTY0,ENSMUSG00000029134,Q6P1J6
ENSG00000077238,IL4R,P16382,ENSMUSG00000030748,P24394
ENSG00000077238,IL4R,P16382,ENSMUSG00000030748,P24394
ENSG00000141424,SLC39A6,Q8C145,ENSMUSG00000024270,Q13433
ENSG00000166947,EPB42,P49222,ENSMUSG00000023216,P16452
ENSG00000125787,GNRH2,,,O43555
ENSG00000055955,ITIH4,A6X935,ENSMUSG00000021922,Q14624
ENSG00000139572,GPR84,,ENSMUSG00000063234,Q9NQS5
ENSG00000197746,PSAP,Q61207,ENSMUSG00000004207,P07602
ENSG00000125966,MMP24,Q9R0S2,ENSMUSG00000027612,Q9Y5R2
ENSG00000125966,MMP24,Q9R0S2,ENSMUSG00000027612,Q9Y5R2
ENSG00000158292,GPR153,Q8K0Z9,ENSMUSG00000042804,Q6NV75
ENSG00000149357,LAMTOR1,Q9CQ22,ENSMUSG00000030842,Q6IAA8
ENSG00000132702,HAPLN2,Q9ESM3,ENSMUSG00000004894,Q9GZV7
ENSG00000162551,ALPL,P09242,ENSMUSG00000028766,P05186
ENSG00000137392,CLPS,Q9CQC2,ENSMUSG00000024225,P04118
ENSG00000105371,ICAM4,Q9ERM2,ENSMUSG00000001014,Q14773
ENSG00000105371,ICAM4,Q9ERM2,ENSMUSG00000001014,Q14773
ENSG00000185149,NPY2R,P97295,ENSMUSG00000028004,P49146
ENSG00000188488,SERPINA5,P70458,ENSMUSG00000041550,P05154
ENSG00000158125,XDH,Q00519,ENSMUSG00000024066,P47989
ENSG00000184349,EFNA5,O08543,ENSMUSG00000048915,P52803
ENSG00000175356,SCUBE2,Q9JJS0,ENSMUSG00000007279,Q9NQ36
ENSG00000180801,ARSJ,Q8BM89,ENSMUSG00000046561,Q5FYB0
ENSG00000130558,OLFM1,O88998,ENSMUSG00000026833,Q99784
ENSG00000138814,PPP3CA,P63328,ENSMUSG00000028161,Q08209
ENSG00000140479,PCSK6,,ENSMUSG00000030513,P29122
ENSG00000141505,ASGR1,P49300,ENSMUSG00000000318,P07306
ENSG00000141505,ASGR1,P34927,ENSMUSG00000020884,P07306
ENSG00000141505,ASGR1,,ENSMUSG00000040950,P07306
ENSG00000141505,ASGR1,P49300,ENSMUSG00000000318,P07306
ENSG00000141505,ASGR1,P34927,ENSMUSG00000020884,P07306
ENSG00000141505,ASGR1,,ENSMUSG00000040950,P07306
ENSG00000168917,SLC35G2,D3YVE8,ENSMUSG00000070287,Q8TBE7
ENSG00000185664,PMEL,,ENSMUSG00000025359,P40967
ENSG00000018236,CNTN1,P12960,ENSMUSG00000055022,Q12860
ENSG00000139636,LMBR1L,Q9D1E5,ENSMUSG00000022999,Q6UX01
ENSG00000143153,ATP1B1,P14094,ENSMUSG00000026576,P05026
ENSG00000164007,CLDN19,Q9ET38,ENSMUSG00000066058,Q8N6F1
ENSG00000108691,CCL2,P10148,ENSMUSG00000035385,P13500
ENSG00000104290,FZD3,Q61086,ENSMUSG00000007989,Q9NPG1
ENSG00000132294,EFR3A,Q8BG67,ENSMUSG00000015002,Q14156
ENSG00000164270,HTR4,P97288,ENSMUSG00000026322,Q13639
ENSG00000167193,CRK,Q64010,ENSMUSG00000017776,P46108
ENSG00000109991,P2RX3,Q3UR32,ENSMUSG00000027071,P56373
ENSG00000165794,SLC39A2,,ENSMUSG00000072572,Q9NP94
ENSG00000169302,STK32A,Q8BGW6,ENSMUSG00000039954,Q8WU08
ENSG00000163520,FBLN2,P37889,ENSMUSG00000064080,P98095
ENSG00000216588,IGSF23,,ENSMUSG00000040498,A1L1A6
ENSG00000134160,TRPM1,Q2TV84,ENSMUSG00000030523,Q7Z4N2
ENSG00000235718,MFRP,Q8K480,ENSMUSG00000034739,Q9BY79
ENSG00000204414,CSHL1,P06880,ENSMUSG00000020713,Q14406
ENSG00000184060,ADAP2,Q8R2V5,ENSMUSG00000020709,Q9NPF8
ENSG00000105550,FGF21,Q9JJN1,ENSMUSG00000030827,Q9NSA1
ENSG00000130202,NECTIN2,P32507,ENSMUSG00000062300,Q92692
ENSG00000204033,LRIT2,Q6PFC5,ENSMUSG00000043418,A6NDA9
ENSG00000187961,KLHL17,,ENSMUSG00000078484,Q6TDP4
ENSG00000124875,CXCL6,P50228,ENSMUSG00000029371,P80162
ENSG00000111412,C12orf49,Q8BTG6,ENSMUSG00000032840,Q9H741
ENSG00000136546,SCN7A,,ENSMUSG00000034810,Q01118
ENSG00000259384,GH1,P06880,ENSMUSG00000020713,P01241
ENSG00000128791,TWSG1,Q9EP52,ENSMUSG00000024098,Q9GZX9
ENSG00000168961,LGALS9,O08573,ENSMUSG00000001123,O00182
ENSG00000158815,FGF17,P63075,ENSMUSG00000022101,O60258
ENSG00000126246,IGFLR1,Q3U4N7,ENSMUSG00000036826,Q9H665
ENSG00000163993,S100P,,,P25815
ENSG00000049192,ADAMTS6,,ENSMUSG00000046169,Q9UKP5
ENSG00000181619,GPR135,Q7TQP2,ENSMUSG00000043398,Q8IZ08
ENSG00000047457,CP,Q61147,ENSMUSG00000003617,P00450
ENSG00000100979,PLTP,P55065,ENSMUSG00000017754,P55058
ENSG00000146013,GFRA3,O35118,ENSMUSG00000024366,O60609
ENSG00000122375,OPN4,Q9QXZ9,ENSMUSG00000021799,Q9UHM6
ENSG00000139574,NPFF,Q9WVA8,ENSMUSG00000023052,O15130
ENSG00000137077,CCL21,P86792,ENSMUSG00000073878,O00585
ENSG00000137077,CCL21,P86793,ENSMUSG00000073878,O00585
ENSG00000137077,CCL21,P86792,ENSMUSG00000094065,O00585
ENSG00000137077,CCL21,P86793,ENSMUSG00000094065,O00585
ENSG00000137077,CCL21,P86792,ENSMUSG00000094121,O00585
ENSG00000137077,CCL21,P86793,ENSMUSG00000094121,O00585
ENSG00000137077,CCL21,P84444,ENSMUSG00000094686,O00585
ENSG00000137077,CCL21,P84444,ENSMUSG00000095320,O00585
ENSG00000137077,CCL21,P86792,ENSMUSG00000095675,O00585
ENSG00000137077,CCL21,P86793,ENSMUSG00000095675,O00585
ENSG00000137077,CCL21,P86792,ENSMUSG00000096271,O00585
ENSG00000137077,CCL21,P86793,ENSMUSG00000096271,O00585
ENSG00000137077,CCL21,P86792,ENSMUSG00000096596,O00585
ENSG00000137077,CCL21,P86793,ENSMUSG00000096596,O00585
ENSG00000137077,CCL21,P86792,ENSMUSG00000096873,O00585
ENSG00000137077,CCL21,P86793,ENSMUSG00000096873,O00585
ENSG00000126759,CFP,P11680,ENSMUSG00000001128,P27918
ENSG00000180872,DEFB112,,,Q30KQ8
ENSG00000197992,CLEC9A,Q8BRU4,ENSMUSG00000046080,Q6UXN8
ENSG00000072110,ACTN1,Q7TPR4,ENSMUSG00000015143,P12814
ENSG00000113905,HRG,,ENSMUSG00000022877,P04196
ENSG00000187950,OVCH1,,,Q7RTY7
ENSG00000189108,IL1RAPL2,Q9ERS6,ENSMUSG00000059203,Q9NP60
ENSG00000134343,ANO3,A2AHL1,ENSMUSG00000074968,Q9BYT9
ENSG00000178772,CPN2,Q9DBB9,ENSMUSG00000023176,P22792
ENSG00000158516,CPA2,Q504N0,ENSMUSG00000071553,P48052
ENSG00000120251,GRIA2,,ENSMUSG00000033981,P42262
ENSG00000116014,KISS1R,Q91V45,ENSMUSG00000035773,Q969F8
ENSG00000198704,GPX6,Q91WR8,ENSMUSG00000004341,P59796
ENSG00000251664,PCDHA12,,,Q9UN75
ENSG00000184185,KCNJ12,P52187,ENSMUSG00000042529,Q14500
ENSG00000145708,CRHBP,Q60571,ENSMUSG00000021680,P24387
ENSG00000241186,TDGF1,,ENSMUSG00000032494,P13385
ENSG00000160181,TFF2,,ENSMUSG00000024028,Q03403
ENSG00000156282,CLDN17,Q8BXA6,ENSMUSG00000055811,P56750
ENSG00000078549,ADCYAP1R1,P70205,ENSMUSG00000029778,P41586
ENSG00000135318,NT5E,Q61503,ENSMUSG00000032420,P21589
ENSG00000255408,PCDHA3,,ENSMUSG00000102312,Q9Y5H8
ENSG00000164930,FZD6,Q61089,ENSMUSG00000022297,O60353
ENSG00000105287,PRKD2,Q8BZ03,ENSMUSG00000041187,Q9BZL6
ENSG00000109471,IL2,P04351,ENSMUSG00000027720,P60568
ENSG00000078269,SYNJ2,Q9D2G5,ENSMUSG00000023805,O15056
ENSG00000133789,SWAP70,Q6A028,ENSMUSG00000031015,Q9UH65
ENSG00000144407,PTH2R,Q91V95,ENSMUSG00000025946,P49190
ENSG00000174640,SLCO2A1,Q9EPT5,ENSMUSG00000032548,Q92959
ENSG00000178752,ERFE,Q6PGN1,ENSMUSG00000047443,Q4G0M1
ENSG00000198822,GRM3,Q9QYS2,ENSMUSG00000003974,Q14832
ENSG00000186912,P2RY4,Q9JJS7,ENSMUSG00000044359,P51582
ENSG00000163702,IL17RC,Q8K4C2,ENSMUSG00000030281,Q8NAC3
ENSG00000022355,GABRA1,P62812,ENSMUSG00000010803,P14867
ENSG00000088992,TESC,Q9JKL5,ENSMUSG00000029359,Q96BS2
ENSG00000088992,TESC,,ENSMUSG00000055826,Q96BS2
ENSG00000131504,DIAPH1,O08808,ENSMUSG00000024456,O60610
ENSG00000165025,SYK,P48025,ENSMUSG00000021457,P43405
ENSG00000182255,KCNA4,Q61423,ENSMUSG00000042604,P22459
ENSG00000119681,LTBP2,,ENSMUSG00000002020,Q14767
ENSG00000197273,GUCA2A,P33680,ENSMUSG00000023247,Q02747
ENSG00000118785,SPP1,P10923,ENSMUSG00000029304,P10451
ENSG00000270188,MTRNR2L11,,,S4R3Y5
ENSG00000021852,C8B,Q8BH35,ENSMUSG00000029656,P07358
ENSG00000105976,MET,,ENSMUSG00000009376,P08581
ENSG00000105976,MET,,ENSMUSG00000009376,P08581
ENSG00000215045,GRID2IP,Q0QWG9,ENSMUSG00000010825,A4D2P6
ENSG00000065427,KARS,Q99MN1,ENSMUSG00000031948,Q15046
ENSG00000138760,SCARB2,O35114,ENSMUSG00000029426,Q14108
ENSG00000138760,SCARB2,O35114,ENSMUSG00000029426,Q14108
ENSG00000120563,LYZL1,Q9CPX3,ENSMUSG00000024233,Q6UWQ5
ENSG00000241563,CORT,P56469,ENSMUSG00000028971,O00230
ENSG00000151033,LYZL2,Q9CPX3,ENSMUSG00000024233,Q7Z4W2
ENSG00000236637,IFNA4,Q80SU4,ENSMUSG00000070904,P05014
ENSG00000104760,FGL1,,ENSMUSG00000031594,Q08830
ENSG00000117090,SLAMF1,Q9QUM4,ENSMUSG00000015316,Q13291
ENSG00000117090,SLAMF1,Q9QUM4,ENSMUSG00000015316,Q13291
ENSG00000134259,NGF,P01139,ENSMUSG00000027859,P01138
ENSG00000264343,NOTCH2NL,,,Q7Z3S9
ENSG00000096696,DSP,E9Q557,ENSMUSG00000054889,P15924
ENSG00000130643,CALY,Q9DCA7,ENSMUSG00000025468,Q9NYX4
ENSG00000168758,SEMA4C,Q64151,ENSMUSG00000026121,Q9C0C4
ENSG00000136999,NOV,Q64299,ENSMUSG00000037362,P48745
ENSG00000172322,CLEC12A,,ENSMUSG00000053063,Q5QGZ9
ENSG00000128917,DLL4,Q9JI71,ENSMUSG00000027314,Q9NR61
ENSG00000108556,CHRNE,P20782,ENSMUSG00000014609,Q04844
ENSG00000180929,GPR62,Q80UC6,ENSMUSG00000091735,Q9BZJ7
ENSG00000155052,CNTNAP5,Q0V8T7,ENSMUSG00000038048,Q8WYK1
ENSG00000155052,CNTNAP5,Q0V8T8,ENSMUSG00000067028,Q8WYK1
ENSG00000155052,CNTNAP5,Q0V8T9,ENSMUSG00000070695,Q8WYK1
ENSG00000158473,CD1D,,ENSMUSG00000028076,P15813
ENSG00000158473,CD1D,,ENSMUSG00000041750,P15813
ENSG00000135898,GPR55,Q3UJF0,ENSMUSG00000049608,Q9Y2T6
ENSG00000126233,SLURP1,Q9Z0K7,ENSMUSG00000022596,P55000
ENSG00000066230,SLC9A3,G3X939,ENSMUSG00000036123,P48764
ENSG00000198835,GJC2,Q8BQU6,ENSMUSG00000043448,Q5T442
ENSG00000164509,IL31RA,Q8K5B1,ENSMUSG00000050377,Q8NI17
ENSG00000151079,KCNA6,,,P17658
ENSG00000188710,QRFP,Q8CE23,ENSMUSG00000043102,P83859
ENSG00000188394,GPR21,Q8BX79,ENSMUSG00000053164,Q99679
ENSG00000100342,APOL1,,ENSMUSG00000050014,O14791
ENSG00000100342,APOL1,,ENSMUSG00000050982,O14791
ENSG00000100342,APOL1,,ENSMUSG00000057346,O14791
ENSG00000100342,APOL1,,ENSMUSG00000068246,O14791
ENSG00000100342,APOL1,,ENSMUSG00000091650,O14791
ENSG00000100342,APOL1,,ENSMUSG00000091694,O14791
ENSG00000110080,ST3GAL4,Q91Y74,ENSMUSG00000032038,Q11206
ENSG00000062524,LTK,P08923,ENSMUSG00000027297,P29376
ENSG00000157890,MEGF11,Q80T91,ENSMUSG00000036466,A6BM72
ENSG00000121904,CSMD2,,ENSMUSG00000028804,Q7Z408
ENSG00000197353,LYPD2,Q9DD23,ENSMUSG00000022595,Q6UXB3
ENSG00000185436,IFNLR1,Q8CGK5,ENSMUSG00000062157,Q8IU57
ENSG00000095713,CRTAC1,Q8R555,ENSMUSG00000042401,Q9NQ79
ENSG00000165376,CLDN2,O88552,ENSMUSG00000047230,P57739
ENSG00000142615,CELA2A,P05208,ENSMUSG00000058579,P08217
ENSG00000123338,NCKAP1L,,ENSMUSG00000022488,P55160
ENSG00000150594,ADRA2A,,ENSMUSG00000033717,P08913
ENSG00000164283,ESM1,Q9QYY7,ENSMUSG00000042379,Q9NQ30
ENSG00000132670,PTPRA,P18052,ENSMUSG00000027303,P18433
ENSG00000129465,RIPK3,Q9QZL0,ENSMUSG00000022221,Q9Y572
ENSG00000198598,MMP17,Q9R0S3,ENSMUSG00000029436,Q9ULZ9
ENSG00000198598,MMP17,Q9R0S3,ENSMUSG00000029436,Q9ULZ9
ENSG00000109625,CPZ,Q8R4V4,ENSMUSG00000036596,Q66K79
ENSG00000064115,TM7SF3,,ENSMUSG00000040234,Q9NS93
ENSG00000164855,TMEM184A,Q3UFJ6,ENSMUSG00000036687,Q6ZMB5
ENSG00000135744,AGT,,ENSMUSG00000031980,P01019
ENSG00000179914,ITLN1,O88310,ENSMUSG00000038209,Q8WWA0
ENSG00000179914,ITLN1,O88310,ENSMUSG00000038209,Q8WWA0
ENSG00000006831,ADIPOR2,Q8BQS5,ENSMUSG00000030168,Q86V24
ENSG00000113302,IL12B,P43432,ENSMUSG00000004296,P29460
ENSG00000075673,ATP12A,Q9Z1W8,ENSMUSG00000022229,P54707
ENSG00000182450,KCNK4,O88454,ENSMUSG00000024957,Q9NYG8
ENSG00000196159,FAT4,Q2PZL6,ENSMUSG00000046743,Q6V0I7
ENSG00000213413,PVRIG,,,Q6DKI7
ENSG00000138759,FRAS1,Q80T14,ENSMUSG00000034687,Q86XX4
ENSG00000186854,TRABD2A,,,Q86V40
ENSG00000123560,PLP1,P60202,ENSMUSG00000031425,P60201
ENSG00000169836,TACR3,P47937,ENSMUSG00000028172,P29371
ENSG00000143870,PDIA6,,ENSMUSG00000020571,Q15084
ENSG00000105664,COMP,Q9R0G6,ENSMUSG00000031849,P49747
ENSG00000131686,CA6,P18761,ENSMUSG00000028972,P23280
ENSG00000171855,IFNB1,P01575,ENSMUSG00000048806,P01574
ENSG00000136425,CIB2,Q9Z309,ENSMUSG00000037493,O75838
ENSG00000148926,ADM,P97297,ENSMUSG00000030790,P35318
ENSG00000196209,SIRPB2,,,Q5JXA9
ENSG00000108219,TSPAN14,Q8QZY6,ENSMUSG00000037824,Q8NG11
ENSG00000135636,DYSF,Q9ESD7,ENSMUSG00000033788,O75923
ENSG00000081923,ATP8B1,Q148W0,ENSMUSG00000039529,O43520
ENSG00000107731,UNC5B,Q8K1S3,ENSMUSG00000020099,Q8IZJ1
ENSG00000173698,ADGRG2,Q8CJ12,ENSMUSG00000031298,Q8IZP9
ENSG00000144227,NXPH2,Q61199,ENSMUSG00000069132,O95156
ENSG00000086475,SEPHS1,Q8BH69,ENSMUSG00000026662,P49903
ENSG00000064687,ABCA7,Q91V24,ENSMUSG00000035722,Q8IZY2
ENSG00000116885,OSCP1,Q8BHW2,ENSMUSG00000042616,Q8WVF1
ENSG00000134780,DAGLA,Q6WQJ1,ENSMUSG00000035735,Q9Y4D2
ENSG00000160867,FGFR4,,ENSMUSG00000005320,P22455
ENSG00000160867,FGFR4,,ENSMUSG00000005320,P22455
ENSG00000124602,UNC5CL,,ENSMUSG00000043592,Q8IV45
ENSG00000176020,AMIGO3,Q8C2S7,ENSMUSG00000032593,Q86WK7
ENSG00000128271,ADORA2A,Q60613,ENSMUSG00000020178,P29274
ENSG00000000971,CFH,P06909,ENSMUSG00000026365,P08603
ENSG00000000971,CFH,,ENSMUSG00000033898,P08603
ENSG00000000971,CFH,,ENSMUSG00000070594,P08603
ENSG00000156234,CXCL13,O55038,ENSMUSG00000023078,O43927
ENSG00000147437,GNRH1,P13562,ENSMUSG00000015812,P01148
ENSG00000101425,BPI,Q67E05,ENSMUSG00000052922,P17213
ENSG00000186803,IFNA10,,,P01566
ENSG00000234829,IFNA17,Q80SU4,ENSMUSG00000095498,P01571
ENSG00000131808,FSHB,Q60687,ENSMUSG00000027120,P01225
ENSG00000124783,SSR1,Q9CY50,ENSMUSG00000021427,P43307
ENSG00000143839,REN,P06281,ENSMUSG00000070645,P00797
ENSG00000170820,FSHR,P35378,ENSMUSG00000032937,P23945
ENSG00000103196,CRISPLD2,Q8BZQ2,ENSMUSG00000031825,Q9H0B8
ENSG00000256713,PGA5,,,P0DJD9
ENSG00000134352,IL6ST,Q00560,ENSMUSG00000021756,P40189
ENSG00000134352,IL6ST,Q00560,ENSMUSG00000021756,P40189
ENSG00000057593,F7,P70375,ENSMUSG00000031443,P08709
ENSG00000155744,FAM126B,Q8C729,ENSMUSG00000038174,Q8IXS8
ENSG00000179600,GPHB5,Q812B2,ENSMUSG00000048982,Q86YW7
ENSG00000134827,TCN1,,,P20061
ENSG00000204174,NPY4R,Q61041,ENSMUSG00000048337,P50391
ENSG00000141551,CSNK1D,Q9DC28,ENSMUSG00000025162,P48730
ENSG00000134762,DSC3,P55850,ENSMUSG00000059898,Q14574
ENSG00000148498,PARD3,Q99NH2,ENSMUSG00000025812,Q8TEW0
ENSG00000132517,SLC52A1,Q9D8F3,ENSMUSG00000022560,Q9NWF4
ENSG00000079112,CDH17,Q9R100,ENSMUSG00000028217,Q12864
ENSG00000156466,GDF6,P43028,ENSMUSG00000051279,Q6KF10
ENSG00000173114,LRRN3,Q8CBC6,ENSMUSG00000036295,Q9H3W5
ENSG00000143341,HMCN1,D3YXG0,ENSMUSG00000066842,Q96RW7
ENSG00000175336,APOF,,ENSMUSG00000047631,Q13790
ENSG00000174417,TRHR,P21761,ENSMUSG00000038760,P34981
ENSG00000102524,TNFSF13B,Q9WU72,ENSMUSG00000031497,Q9Y275
ENSG00000102524,TNFSF13B,Q9WU72,ENSMUSG00000031497,Q9Y275
ENSG00000186335,SLC36A2,Q8BHK3,ENSMUSG00000020264,Q495M3
ENSG00000079819,EPB41L2,O70318,ENSMUSG00000019978,O43491
ENSG00000168878,SFTPB,,ENSMUSG00000056370,P07988
ENSG00000076351,SLC46A1,Q6PEM8,ENSMUSG00000020829,Q96NT5
ENSG00000169429,CXCL8,,,P10145
ENSG00000149571,KIRREL3,Q8BR86,ENSMUSG00000032036,Q8IZU9
ENSG00000149571,KIRREL3,Q8BR86,ENSMUSG00000032036,Q8IZU9
ENSG00000135902,CHRND,P02716,ENSMUSG00000026251,Q07001
ENSG00000242689,CNTF,P51642,ENSMUSG00000079415,P26441
ENSG00000110013,SIAE,P70665,ENSMUSG00000001942,Q9HAT2
ENSG00000165124,SVEP1,A2AVA0,ENSMUSG00000028369,Q4LDE5
ENSG00000042980,ADAM28,Q9JLN6,ENSMUSG00000014725,Q9UKQ2
ENSG00000042980,ADAM28,Q9JLN6,ENSMUSG00000014725,Q9UKQ2
ENSG00000044012,GUCA2B,O09051,ENSMUSG00000032978,Q16661
ENSG00000278195,SSTR3,P30935,ENSMUSG00000044933,P32745
ENSG00000117281,CD160,O88875,ENSMUSG00000038304,O95971
ENSG00000249715,FER1L5,P0DM40,ENSMUSG00000037432,A0AVI2
ENSG00000148357,HMCN2,A2AJ76,ENSMUSG00000055632,Q8NDA2
ENSG00000171478,SPACA5B,,,Q96QH8
ENSG00000171489,SPACA5,A2AE20,ENSMUSG00000037167,Q96QH8
ENSG00000077943,ITGA8,A2ARA8,ENSMUSG00000026768,P53708
ENSG00000154025,SLC5A10,Q5SWY8,ENSMUSG00000042371,A0PJK1
ENSG00000196844,PATE2,Q3UW31,ENSMUSG00000074452,Q6UY27
ENSG00000147869,CER1,O55233,ENSMUSG00000038192,O95813
ENSG00000091138,SLC26A3,Q9WVC8,ENSMUSG00000001225,P40879
ENSG00000158887,MPZ,,ENSMUSG00000056569,P25189
ENSG00000133800,LYVE1,Q8BHC0,ENSMUSG00000030787,Q9Y5Y7
ENSG00000162946,DISC1,Q811T9,ENSMUSG00000043051,Q9NRI5
ENSG00000061492,WNT8A,Q64527,ENSMUSG00000012282,Q9H1J5
ENSG00000099864,PALM,Q9Z0P4,ENSMUSG00000035863,O75781
ENSG00000149090,PAMR1,Q8BU25,ENSMUSG00000027188,Q6UXH9
ENSG00000185565,LSAMP,Q8BLK3,ENSMUSG00000061080,Q13449
ENSG00000243480,AMY2A,,ENSMUSG00000070360,P04746
ENSG00000243480,AMY2A,P00687,ENSMUSG00000074264,P04746
ENSG00000243480,AMY2A,P00688,ENSMUSG00000074268,P04746
ENSG00000243480,AMY2A,P00688,ENSMUSG00000093931,P04746
ENSG00000243480,AMY2A,P00688,ENSMUSG00000096569,P04746
ENSG00000243480,AMY2A,P00688,ENSMUSG00000096770,P04746
ENSG00000109099,PMP22,,ENSMUSG00000018217,Q01453
ENSG00000177272,KCNA3,P16390,ENSMUSG00000047959,P22001
ENSG00000076706,MCAM,Q8R2Y2,ENSMUSG00000032135,P43121
ENSG00000105697,HAMP,Q9EQ21,ENSMUSG00000050440,P81172
ENSG00000105697,HAMP,Q80T19,ENSMUSG00000056978,P81172
ENSG00000152672,CLEC4F,,ENSMUSG00000014542,Q8N1N0
ENSG00000175535,PNLIP,Q6P8U6,ENSMUSG00000046008,P16233
ENSG00000143127,ITGA10,,ENSMUSG00000090210,O75578
ENSG00000107317,PTGDS,O09114,ENSMUSG00000015090,P41222
ENSG00000121210,KIAA0922,Q3U3D7,ENSMUSG00000033767,A2VDJ0
ENSG00000196639,HRH1,P70174,ENSMUSG00000053004,P35367
ENSG00000188215,DCUN1D3,Q8K0V2,ENSMUSG00000048787,Q8IWE4
ENSG00000215547,DEFB115,,ENSMUSG00000074679,Q30KQ5
ENSG00000051523,CYBA,Q61462,ENSMUSG00000006519,P13498
ENSG00000205809,KLRC2,,ENSMUSG00000030167,P26717
ENSG00000205809,KLRC2,,ENSMUSG00000033027,P26717
ENSG00000205809,KLRC2,,ENSMUSG00000052736,P26717
ENSG00000166006,KCNC2,Q14B80,ENSMUSG00000035681,Q96PR1
ENSG00000096006,CRISP3,,,P54108
ENSG00000110079,MS4A4A,,ENSMUSG00000101389,Q96JQ5
ENSG00000126251,GPR42,Q3UFD7,ENSMUSG00000019429,O15529
ENSG00000102837,OLFM4,,ENSMUSG00000022026,Q6UX06
ENSG00000091879,ANGPT2,O35608,ENSMUSG00000031465,O15123
ENSG00000181634,TNFSF15,,ENSMUSG00000050395,O95150
ENSG00000181634,TNFSF15,,ENSMUSG00000050395,O95150
ENSG00000168385,Sep-02,P42208,ENSMUSG00000026276,Q15019
ENSG00000162733,DDR2,Q62371,ENSMUSG00000026674,Q16832
ENSG00000188822,CNR2,P47936,ENSMUSG00000062585,P34972
ENSG00000145794,MEGF10,Q6DIB5,ENSMUSG00000024593,Q96KG7
ENSG00000134982,APC,,ENSMUSG00000005871,P25054
ENSG00000150938,CRIM1,Q9JLL0,ENSMUSG00000024074,Q9NZV1
ENSG00000150938,CRIM1,Q9JLL0,ENSMUSG00000024074,Q9NZV1
ENSG00000225973,PIGBOS1,,,A0A0B4J2F0
ENSG00000123643,SLC36A1,Q8K4D3,ENSMUSG00000020261,Q7Z2H8
ENSG00000154485,MMP21,Q8K3F2,ENSMUSG00000030981,Q8N119
ENSG00000056736,IL17RB,Q9JIP3,ENSMUSG00000015966,Q9NRM6
ENSG00000056736,IL17RB,Q9JIP3,ENSMUSG00000015966,Q9NRM6
ENSG00000011201,ANOS1,,,P23352
