uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_description,tags_reason,pfam
Q9NY56,OBP2A_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9NY59,NSMA2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NY64,GTR8_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NY72,SCN3B_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
Q9NY84,VNN3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NY99,SNTG2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9NYA1,SPHK1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NYB5,SO1C1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NYG8,KCNK4_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NYI0,PSD3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NYJ7,DLL3_HUMAN,True,False,False,,False,False,,False,False,,To_add | To_comment,,transmembrane_add | extracellular_add,PF00008;PF12661;
Q9NYK1,TLR7_HUMAN,True,False,False,,False,True,,False,True,microbe recognition,To_add,TLR (uniprot),,
Q9NYM4,GPR83_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9NYQ6,CELR1_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9NYQ7,CELR3_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00002;PF00028;PF00008;PF16489;PF01825;PF00053;PF02210;
Q9NYQ8,FAT2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NYT0,PLEK2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9NYV7,T2R16_HUMAN,True,False,False,,False,False,,False,True,Taste receptor,,Taste receptor,,
Q9NYW5,TA2R4_HUMAN,True,False,False,,False,False,,False,True,Taste receptor,,Taste receptor,,
Q9NYX4,CALY_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NYY1,IL20_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00726;
Q9NYZ4,SIGL8_HUMAN,True,False,False,,False,False,,False,True,Sialic acid-binding Ig-like,To_add,Iglike,,
Q9NZ20,PA2G3_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q9NZ53,PDXL2_HUMAN,True,False,False,,False,False,,False,False,,To_add,Acts as a ligand for vascular selectins. (uniprot),,
Q9NZ56,FMN2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9NZ94,NLGN3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NZB2,F120A_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9NZC2,TREM2_HUMAN,True,False,True,,False,True,,False,False,,,,,PF07686;
Q9NZC3,GDE1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NZD1,GPC5D_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00003;
Q9NZG7,NINJ2_HUMAN,True,False,False,,False,False,,False,False,,To_add,Homophilic cell adhesion molecule that promotes axonal growth. (uniprot),,
Q9NZH0,GPC5B_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00003;
Q9NZH6,IL37_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00340;
Q9NZH7,IL36B_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,
Q9NZH8,IL36G_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00340;
Q9NZI2,KCIP1_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9NZK5,CECR1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9NZK7,PA2GE_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9NZM1,MYOF_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NZN1,IRPL1_HUMAN,True,False,False,,False,True,Cytokine_receptor_add,False,False,,,,,PF00047;PF18452;PF01582;
Q9NZN3,EHD3_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9NZN4,EHD2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9NZP0,OR6C3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q9NZP2,OR6C2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q9NZP5,O5AC2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q9NZP8,C1RL_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9NZQ7,PD1L1_HUMAN,True,False,False,,False,True,,False,False,,To_comment,ligandIUPHAR,extracellular_add,PF08205;PF07686;
Q9NZQ8,TRPM5_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9NZR2,LRP1B_HUMAN,True,False,False,,False,True,,False,False,,To_add,Potential cell surface proteins that bind and internalize ligands in the process of receptor-mediated endocytosis. (uniprot),,
Q9NZS2,KLRF1_HUMAN,True,False,False,,False,True,KLR_add,False,False,,To_add | To_comment,KLR_add (uniprot),Extracellular_add,PF00059;
Q9NZU0,FLRT3_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q9NZU1,FLRT1_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q9NZU7,CABP1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NZV1,CRIM1_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q9NZV8,KCND2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9NZW4,DSPP_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9P0G3,KLK14_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9P0K1,ADA22_HUMAN,True,False,False,,False,True,,False,False,,To_add,Probable ligand for integrin in the brain. (uniprot),,
Q9P0K9,FRS1L_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P0L0,VAPA_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P0L2,MARK1_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9P0L9,PK2L1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P0M4,IL17C_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF06083;
Q9P0V8,SLAF8_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,Iglike | Receptor_add,Receptor_add,
Q9P0W0,IFNK_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00143;
Q9P121,NTRI_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P126,CLC1B_HUMAN,True,False,False,,False,True,,False,False,,To_add,C-type lectin-like receptor that functions as a platelet receptor for the lymphatic endothelial marker,,
Q9P1A6,DLGP2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9P1C3,YN010_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
Q9P1P4,TAAR3_HUMAN,True,False,False,,False,True,,False,False,,To_remove,no ensembl,,
Q9P1P5,TAAR2_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9P1Q5,OR1A1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q9P1W8,SIRPG_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,PF07654;PF07686;
Q9P1Z3,HCN3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P212,PLCE1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P218,COKA1_HUMAN,False,False,True,,False,False,,False,False,,,Collagen,,PF01391;PF00041;PF00092;
Q9P232,CNTN3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P241,AT10D_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P244,LRFN1_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Possible_receptor,Adhesion_add,
Q9P283,SEM5B_HUMAN,True,False,False,,False,False,,False,False,,To_add | To_comment,Ligand (uniprot),,
Q9P296,C5AR2_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
Q9P2B2,FPRP_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
Q9P2E7,PCD10_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q9P2J2,TUTLA_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9P2K2,TXD16_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9P2N4,ATS9_HUMAN,False,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
Q9P2V4,LRIT1_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
Q9P2W3,GBG13_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q9P2W7,B3GA1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9TNN7,1C05_HUMAN,True,False,False,,False,False,,False,True,HLA,To_add,Iglike,,
Q9TQE0,2B19_HUMAN,True,False,False,,False,False,,False,True,HLA,,HLA,,
Q9UBC2,EP15R_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UBC7,GALP_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF01296;
Q9UBD3,XCL2_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00048;
Q9UBD6,RHCG_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UBD9,CLCF1_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF06875;
Q9UBF9,MYOTI_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UBG0,MRC2_HUMAN,True,False,False,,False,True,,False,False,,To_add,May play a role as endocytotic lectin receptor displaying calcium-dependent lectin activity. (uniprot),,PF00040;PF00059;
Q9UBH0,I36RA_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00340;
Q9UBH6,XPR1_HUMAN,True,False,False,,False,True,,False,False,,,,,PF03124;PF03105;
Q9UBI6,GBG12_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q9UBK5,HCST_HUMAN,True,False,False,,False,False,,False,False,,To_add,Transmembrane adapter protein (uniprot),,PF07213;
Q9UBL6,CPNE7_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UBL9,P2RX2_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9UBM4,OPT_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UBN1,CCG4_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UBN4,TRPC4_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UBN6,TR10D_HUMAN,True,False,False,,False,True,TNF_receptor_add,False,False,,To_add,TNF_receptor_add (uniprot),,PF00020;
Q9UBP4,DKK3_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UBQ6,EXTL2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UBR5,CKLF_HUMAN,True,False,True,Cytokine,True,False,,False,False,,To_add,Cytokine (uniprot),,
Q9UBS5,GABR1_HUMAN,True,False,True,,False,True,,False,False,,,,,
Q9UBT3,DKK4_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UBT7,CTNL1_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UBU2,DKK2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UBU3,GHRL_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF04643;PF04644;
Q9UBV4,WNT16_HUMAN,False,False,True,CellSignal_WNT,True,False,,False,False,,,,,
Q9UBW5,BIN2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UBX5,FBLN5_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UBX7,KLK11_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UBY5,LPAR3_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9UDY2,ZO2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UDY4,DNJB4_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q9UEF7,KLOT_HUMAN,True,False,True,Hormone,True,False,,False,False,,,,,PF00232;
Q9UEW3,MARCO_HUMAN,True,False,False,,False,True,,False,False,,To_add,Pattern recognition receptor (PRR) (uniprot),,PF01391;PF00530;
Q9UEY8,ADDG_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UF02,CCG5_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UF33,EPHA6_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,Adhesion_add (uniprot),,PF14575;PF01404;PF00041;PF07714;PF00536;
Q9UF72,T73AS_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
Q9UFP1,F198A_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UGF5,O14J1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q9UGF6,OR5V1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q9UGF7,O12D3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q9UGH3,S23A2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UGM1,ACHA9_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9UGM3,DMBT1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UGM5,FETUB_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UGN4,CLM8_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9UGQ3,GTR6_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UGT4,SUSD2_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9UH65,SWP70_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UHA7,IL36A_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00340;
Q9UHC3,ASIC3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UHC6,CNTP2_HUMAN,True,False,False,,False,False,,False,False,,To_add,complex,,
Q9UHC9,NPCL1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UHD0,IL19_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00726;
Q9UHF0,TKNK_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UHF1,EGFL7_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UHF4,I20RA_HUMAN,True,False,False,,False,True,Cytokine_receptor,False,False,,To_add,cytokine_receptor,,PF09294;PF01108;
Q9UHF5,IL17B_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,
Q9UHG2,PCSK1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UHI5,LAT2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UHI7,S23A1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UHI8,ATS1_HUMAN,False,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
Q9UHL4,DPP2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UHM6,OPN4_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9UHP7,CLC2D_HUMAN,True,False,False,,False,True,,False,False,,To_comment,,Extracellular_add,PF00059;
Q9UHW9,S12A6_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UHX3,AGRE2_HUMAN,True,False,False,,False,True,,False,False,,To_comment,Migration,,
Q9UI14,PRAF1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UI33,SCNBA_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UI42,CBPA4_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UIA0,CYH4_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UIB8,SLAF5_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9UIG4,PS1C2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UIG8,SO3A1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UIK5,TEFF2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UIQ6,LCAP_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q9UIR0,BTNL2_HUMAN,True,False,False,,False,False,,False,False,,To_add | To_comment,Iglike | Possible_receptor,,
Q9UIW2,PLXA1_HUMAN,True,False,False,,False,False,,False,False,,,,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;
Q9UIX4,KCNG1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UJ42,GP160_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9UJ71,CLC4K_HUMAN,True,False,False,,False,False,,False,False,,To_add,Calcium-dependent lectin displaying mannose-binding specificity. (uniprot),,
Q9UJ96,KCNG2_HUMAN,True,False,False,,False,False,,False,False,,To_add,complex,,
Q9UJ99,CAD22_HUMAN,True,False,False,,False,False,,False,False,,,Cadherin,,
Q9UJA9,ENPP5_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UJH8,METRN_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UJJ9,GNPTG_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UJM3,ERRFI_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UJQ1,LAMP5_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UJU6,DBNL_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UJW2,TINAG_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UJZ1,STML2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UK05,GDF2_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF00019;PF00688;
Q9UK08,GBG8_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q9UK17,KCND3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UK41,VPS28_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UK55,ZPI_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UK85,DKKL1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UKB5,AJAP1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UKH3,ENK9_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UKJ0,PILRB_HUMAN,True,False,False,,False,True,,False,False,,To_add,Iglike,,
Q9UKJ1,PILRA_HUMAN,True,False,True,,False,True,,False,False,,,,,PF07686;
Q9UKJ5,CHIC2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UKL2,O52A1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q9UKL4,CXD2_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Gap junction,Adhesion_add,
Q9UKP4,ATS7_HUMAN,False,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
Q9UKP5,ATS6_HUMAN,False,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
Q9UKP6,UR2R_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
Q9UKQ2,ADA28_HUMAN,True,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
Q9UKQ9,KLK9_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UKR0,KLK12_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UKR3,KLK13_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UKS6,PACN3_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UKU9,ANGL2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UKX5,ITA11_HUMAN,True,False,False,,False,True,,False,False,,To_add,Integrin (uniprot),,PF01839;PF08441;PF00092;
Q9UKY0,PRND_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UKY3,CES1P_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
Q9UKZ4,TEN1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UKZ9,PCOC2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UL26,RB22A_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q9UL51,HCN2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UL52,TM11E_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q9UL62,TRPC5_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULB1,NRX1A_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULB4,CADH9_HUMAN,True,False,False,,False,False,,False,False,,,Cadherin,,
Q9ULB5,CADH7_HUMAN,True,False,False,,False,False,,False,False,,,Cadherin,,
Q9ULC0,MUCEN_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q9ULC3,RAB23_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q9ULD2,MTUS1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULH4,LRFN2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULI3,HEG1_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q9ULK0,GRID1_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q9ULK5,VANG2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULL4,PLXB3_HUMAN,True,False,False,,False,True,,False,False,,,,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;
Q9ULS6,KCNS2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULT0,TTC7A_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULT6,ZNRF3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULV1,FZD4_HUMAN,True,False,False,,False,True,,False,False,,To_comment,,Extracellular_add,PF01534;PF01392;
Q9ULV4,COR1C_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9ULW2,FZD10_HUMAN,True,False,False,,False,True,,False,False,,To_comment,,Extracellular_add,PF01534;PF01392;
Q9ULY5,CLC4E_HUMAN,True,False,False,,False,False,,False,False,,To_add,C-type lectin that functions as cell-surface receptor for a wide variety of ligands such as damaged cells,,
Q9ULZ1,APEL_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF15360;
Q9ULZ9,MMP17_HUMAN,True,False,True,,False,False,,False,False,,,Matrix metalloproteinase,,
Q9UM01,YLAT1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UM21,MGT4A_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UM22,EPDR1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UM44,HHLA2_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
Q9UM47,NOTC3_HUMAN,True,False,False,,False,True,,False,False,,,,,PF12796;PF11936;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;
Q9UM54,MYO6_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UM73,ALK_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00629;PF07714;
Q9UMD9,COHA1_HUMAN,False,False,True,,False,False,,False,False,,,Collagen,,PF01391;
Q9UMF0,ICAM5_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
Q9UMR7,CLC4A_HUMAN,True,False,False,,False,False,,False,False,,To_add,May be involved via its ITIM motif (immunoreceptor tyrosine-based inhibitory motifs) (uniprot),,
Q9UMX0,UBQL1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UMX5,NENF_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UMX6,GUC1B_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UMZ3,PTPRQ_HUMAN,True,False,False,,False,True,,False,False,,To_remove,no ensembl,,
Q9UN66,PCDB8_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q9UN67,PCDBA_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q9UN70,PCDGK_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q9UN71,PCDGG_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q9UN72,PCDA7_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q9UN73,PCDA6_HUMAN,True,False,True,,False,False,,False,False,,,Protocadherin,,
Q9UN74,PCDA4_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q9UN75,PCDAC_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q9UN88,GBRT_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q9UNA0,ATS5_HUMAN,False,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
Q9UNE0,EDAR_HUMAN,True,False,False,,False,True,TNF_receptor_add,False,False,,To_add,TNF_receptor_add (uniprot),,
Q9UNF0,PACN2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q9UNG2,TNF18_HUMAN,True,False,True,cytokine,True,False,,False,False,,To_add,cytokine,,
Q9UNI1,CELA1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UNK4,PA2GD_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q9UNL2,SSRG_HUMAN,True,False,False,,False,False,,False,False,,To_add,complex,,
